label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
1,353.69,-2.1712,331.44,-45.132,745.99,123.86,793.84,112.61,41.831,-191.13,-31.107,-174.1,223.42,80.154,250.82,65.61,682.25
1,433.2,11.057,395.08,36.698,813.16,139.92,870.6,216.18,54.362,-102.4,23.12,-185.63,238.04,73.054,285.03,110.63,807.21
1,358.37,1.4302,341.17,-40.584,664.9,149.21,673.59,86.015,74.336,-170.68,-2.5942,-138.64,198.99,86.643,215.83,71.841,634.55
1,354.99,-13.802,336.12,-37.594,700.95,93.625,735.51,145.99,77.158,-157.66,17.108,-125.84,185.62,64.982,212.8,69.352,631.5
1,341.34,-9.8062,309.39,-24.41,717.59,111.14,762.35,133.89,61.231,-168.81,1.8684,-139.2,193.81,69.392,234.81,77.559,638.05
1,378.21,-11.367,368.27,-47.976,722.19,127.41,766.55,101.98,65.516,-127.11,-28.608,-166.75,189.41,70.945,230.42,68.672,664.92
2,315.45,-4.1768,279.97,-102.91,826.58,62.987,837.19,47.362,33.981,-89.536,-87.06,-269.97,258.61,36.451,279.59,94.756,826.58
2,357.4,56.103,327.92,-122.49,689.82,222.47,658.57,18.574,37.631,-70.784,-60.027,-242.01,225.52,76.437,229.95,85.588,689.82
2,336.68,33.859,290.35,-148.55,697.15,180.76,637.55,12.543,47.799,-56.905,-98.77,-329.76,232.49,61.764,233.87,125.41,697.15
2,390.39,40.452,326.82,-176.32,927.69,211.43,847.39,35.244,36.476,-64.411,-135.95,-453.2,316.38,80.102,321.23,177.8,879.54
2,379.21,24.709,329.31,-158.72,711.19,151.04,664.26,16.52,40.075,-107.23,-66.399,-400.74,248.56,73.068,253.78,135.12,706.95
2,352.33,-1.8178,305.24,-144.72,696.2,105.47,663.97,38.215,65.46,-63.528,-111.21,-373.6,230.85,41.25,250.06,128.2,666.28
2,353.66,1.978,310.58,-158.27,650.09,117.8,626.09,7.7081,28.975,-74.272,-90.48,-349.23,246.19,42.864,252.91,124.18,629.84
2,310.44,3.4658,276.77,-116.57,567.69,100.21,564.18,25.26,33.816,-81.157,-72.18,-250.7,189.69,51.137,211.13,86.321,555.54
2,309.16,21.62,261.49,-112.38,733.93,106.35,703.73,41.889,59.565,-90.993,-67.944,-312.33,224.35,56.757,246.47,119.2,733.93
2,483.05,-9.8842,449.94,-135.73,1301.3,211.6,1494.3,38.325,34.752,-307.96,-98.343,-430.6,463.17,114.89,513.44,152.24,1283.3
