label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
0,329.03,332.24,9.6144,14.94,460.05,466.49,42.276,81.729,88.994,131.56,-47.728,-73.435,85.158,83.196,22.146,34.447,460.05
0,362.43,364.4,21.216,25.205,492.52,499.93,47.279,112.08,156.99,188.7,-20.947,-100.46,79.332,80.236,21.866,48.243,476.63
0,347.83,350,13.361,14.727,469.52,477.99,64.175,95.965,108.84,137.67,-39.801,-77.62,74.189,72.061,23.873,44.663,435.6
0,343.16,344.34,25.223,8.3955,435.92,455.55,67.647,87.939,122.56,154.97,-9.3053,-66.608,68.698,61.925,20.233,43.213,435.92
0,353.65,354.92,42.101,-4.649,434.75,440.23,80.016,53.743,119.14,172.44,-35.385,-74.416,59.061,51.799,31.049,28.572,428.05
0,338.65,343.02,6.2296,4.9364,487.15,495.24,41.446,71.842,99.219,142.13,-12.639,-115.88,81.248,79.729,14.458,43.127,487.15
0,348.3,351.93,3.9341,17.385,473.37,485.28,37.745,66.061,146.5,177.56,-38.31,-88.266,72.235,71.831,21.928,36.822,443.34
0,353.32,356.88,15.485,1.309,451.71,461.58,48.576,58.999,128.92,168.83,-54.045,-113.36,61.265,59.541,28.622,42.458,425.27
0,337.14,338.35,20.864,26.802,468.59,484.07,66.045,98.867,107.7,148.43,-3.3601,-67.375,73.761,68.106,20.888,35.729,468.59
0,340.09,342.37,17.277,31.513,460.91,465.72,49.646,98.262,137.96,192.71,-30.101,-49.862,65.735,60.245,20.852,35.211,460.91
0,358.5,360.79,30.527,6.1129,469.36,478.89,65.908,77.942,120.23,175.74,-38.034,-107.12,74.185,73.154,26.716,48.393,468.64
0,339,342.38,25.867,8.9131,488.85,501.89,66.036,78.775,111.17,154.95,3.3732,-93.525,75.24,71.815,17.343,39.076,488.85
1,409.08,395.87,-8.6101,-3.2058,830.72,828.69,103.79,217.15,130.59,-3.8077,-115.51,-175.74,239.22,267.88,54.293,94.657,794.38
1,414.36,345.33,9.6626,-94.741,898.58,1097.3,122.49,43.234,53.081,-181.83,-144.3,-358.05,267.21,380.73,64.206,106.24,854.27
1,406.56,328.93,46.632,-85.56,866.76,995.92,175.45,107.28,102.13,-186.96,-126.31,-215.64,229.19,346.56,87.185,81.835,838.14
1,447.28,389.1,91.672,-149.47,737.88,761.94,298.62,-20.019,91.096,38.571,-107.19,-255.14,153.12,197.69,94.795,69.206,687.55
1,411.23,360.66,-3.4797,-118.6,867.53,1044.4,178.32,35.344,76.885,-87.623,-124.59,-313.54,254.18,339.21,72.041,89.465,821.7
1,364.2,280.18,-7.6009,-51.154,911.83,1040.4,233.91,112.39,53.673,-230.45,-177.99,-160.45,272.87,373.55,90.38,68,908.71
1,370.14,365.47,44.375,-31.122,806.49,948.29,160.3,106.1,75.185,42.74,-41.118,-236.71,208.27,234.07,64.2,87.34,780.36
1,457.42,433.3,13.036,-56.207,824.93,822.34,166.78,289.18,88.086,45.964,-91.231,-337.4,229.36,263.3,73.339,150.46,758.06
1,412.08,333.55,48.524,-95.865,895.9,1022.8,168.93,65.984,96.793,-175.19,-189.55,-317.15,242.36,364.1,81.249,72.154,805.9
1,371.49,334.55,26.098,-83.587,841.84,980.47,239.97,132.38,65,-31.782,-114.85,-205.59,217.85,275.83,84.93,74.127,813.39
1,419.98,381.05,51.801,-103.08,861.6,888.02,169.63,71.589,88.18,-16.799,-46.443,-239.94,238.54,290.57,53.131,76.464,809.83
1,404.01,355.11,-17.989,-87.221,874.47,1000.3,120.47,67.226,46.14,-111.17,-163.82,-248.96,254.28,341.4,70.256,83.489,849.34
1,420.09,378.13,-3.9678,-44.914,984.85,1169.4,154.72,137.33,68.636,-145.23,-158.03,-182.72,267.71,358.54,77.978,70.98,955.5
1,387.92,381.23,-26.633,16.815,944.4,1030.9,55.303,186.34,74.919,-66.057,-167.32,-102.35,207.76,257.19,52.154,78.945,944.4
1,363.03,310.05,28.743,-130.7,720.56,757.34,146.89,-2.4784,43.239,-63.843,-169.75,-355.34,212.82,252.31,75.468,95.188,713.33
1,436.14,380.72,-0.98029,-71.552,910.49,1036.1,125.08,112.99,83.357,-148.35,-130.9,-303.59,261.77,368.4,63.799,84.134,850.39
1,421.38,378.02,54.373,-95.322,907.55,958.63,338.28,79.232,22.392,-30.96,-87.085,-257.32,238.65,298.37,108.26,75.646,840.11
1,406.26,356.78,39.474,-91,841.46,907.73,189,37.252,55.636,-141.84,-135.29,-268.59,231.65,306.66,91.002,74.222,791.36
1,428.87,370.21,-7.4486,-82.794,853.14,981.97,119.28,31.666,48.262,-128.79,-112.46,-359.95,259.37,370.98,65.324,77.344,831.68
2,430.25,410.25,4.3114,-3.3207,1211.8,1441.3,24.957,61.878,25.114,-190.7,-21.173,-80.964,356.13,437.87,11.703,39.905,1211.8
2,415.12,337.44,16.326,-64.959,1557,1697.6,49.407,64.531,30.152,-237.3,-10.483,-271.45,450.82,551,15.364,84.873,1557
2,333.48,279.85,7.7029,-22.047,1571.5,1714.4,41.395,59.54,8.5032,-228.59,-17.143,-172.89,473.46,535.92,16.411,65.595,1571.5
